Id,Party,Handle,Tweet,Sentiment,Category
0,Democrat,RepGeneGreen,"Forced family separation is happening in many places.  Once separated, parents are sent to ICE detention centers &amp;… https://t.co/xc9RSsK7pf",-0.6705,Immigration
0,Democrat,LorettaSanchez,Yesterday I met with troops at @MCIWPendletonCA &amp; looked at upgraded Amphibious Assault Vehicles. https://t.co/TAJWTdsz11,-0.5859,GunControl
0,Democrat,LorettaSanchez,The American people stand in firm solidarity with France as they mourn and begin to recover. #BastilleDayTragedy https://t.co/HmRiBMO58K,-0.1531,Incarceration
0,Democrat,LorettaSanchez,"@HouseDemocrats &amp; I read names &amp; held photos of gun violence victims, to request a vote to #DisarmHate #AskDems https://t.co/Y9nqUbAHvD",-0.8316,GunControl
0,Democrat,LorettaSanchez,RT @YvetteClarke: FACT: 91 people per day die from gun violence. RT to say it's far past time we #disarmhate. https://t.co/i2FiFALmyd,-0.886,GunControl
0,Democrat,LorettaSanchez,.@SpeakerRyan: give the American people a vote on commonsense gun violence legislation. We must act! #NoBillNoBreak https://t.co/7mthGOxjkt,-0.7777,GunControl
0,Democrat,LorettaSanchez,Comprehensive #immigration reform is the moral imperative of our nation! America needs a fair &amp; just immigration system! #SCOTUS #DACA #DAPA,0.5972,Immigration
0,Democrat,LorettaSanchez,"#SCOTUS deadlock on #DACA &amp; #DAPA is devastating setback for immigrant families, but battle is far from over! #SíSePuede #FightForFamilies",-0.793,Immigration
0,Democrat,LorettaSanchez,"RT @TIME: Congress members read the anonymous Stanford sexual assault letter, and it was powerful https://t.co/kgTIZs6Pvd",-0.25,GunControl
0,Democrat,LorettaSanchez,"Let's stand in solidarity with the LGBTQ community against hate, gun violence &amp; terrorism #PrayForOrlando https://t.co/Bj2xILHAOl",-0.9274,GunControl
0,Democrat,LorettaSanchez,Heartbroken by horrific &amp; devastating attack in #Orlando during Pride. We stand in solidarity with the LGBTQ community #PrayForOrlando,-0.926,Incarceration
0,Democrat,RepDwightEvans,RT @RepDwightEvans: TY @MeekMill for speaking out about the need for Criminal #JusticeReform in PA. As a life-long resident of #Philadelphi…,-0.0173,Incarceration
0,Democrat,RepDwightEvans,TY @MeekMill for speaking out about the need for Criminal #JusticeReform in PA. As a life-long resident of… https://t.co/T75SyI9BPM,-0.0173,Incarceration
0,Democrat,RepDwightEvans,RT @RepDonnaBullock: Proud to join @GovernorTomWolf @MeekMill @MichaelGRubin @RepDwightEvans &amp; other leaders today to call for criminal jus…,0.2263,Incarceration
0,Democrat,RepGaramendi,I pray that Congress will gain the courage to act in solidarity with every victim of gun violence in America.,0.3612,GunControl
0,Democrat,RepSchakowsky,Proud to receive the Moms Demand Action Gun Sense Candidate distinction! https://t.co/fSralygFuD,0.126,GunControl
0,Democrat,RepSchakowsky,So proud of our Evanston Township High School (ETHS) students taking a stand against gun violence! https://t.co/jQgxy9FM3q,-0.5266,GunControl
0,Democrat,RepSchakowsky,"We cannot accept this as the new normal.  Gun violence is a scourge and an epidemic, and it requires bold... https://t.co/qbpaKo8vHW",-0.8264,GunControl
0,Democrat,RepSchakowsky,We need your help to canvass for reproductive rights in Illinois! https://t.co/SVCFKnDJ0l,0.4574,Abortion
0,Democrat,RepSchakowsky,Support the Illinois Gun Dealer Licensing Act!  We need you to help reduce gun violence in Illinois.  If you can... https://t.co/tXyOhyLpJF,-0.5848,GunControl
0,Democrat,RepSchakowsky,"Hey everyone--there is a crucial pro-choice action in Schaumburg, which has huge strategic importance, this... https://t.co/1Kzvh3uz7E",0.5859,Abortion
0,Democrat,RepSchakowsky,"Can you canvass with us on Saturday?

We need your help to protect access to basic forms of reproductive care,... https://t.co/zTmYgxAnL8",0.6486,Abortion
0,Democrat,RepJoeCourtney,I am truly inspired by the ‘March For Our Lives’ protests against gun violence taking place across the country and… https://t.co/usesK1dvhz,-0.3182,GunControl
0,Democrat,RepPaulTonko,The Trump Administration has also falsified scientific claims to justify restrictions on birth control access. #ScienceMatters,-0.3818,Abortion
0,Democrat,repdonnaedwards,Remembering lives of SF Mayor George Moscone &amp; City Supervisor Harvey Milk who were shot to death inside City Hall… https://t.co/AYltVqH6nc,-0.5994,GunControl
0,Democrat,repdonnaedwards,"Remembering the 3 killed, 9 injured &amp; all impacted by shooting 1yr ago at @PPRockyMountain clinic in CO Springs.… https://t.co/PgCN71EQFA",-0.802,GunControl
0,Democrat,repdonnaedwards,"#OTD in 1994, Republicans gained control of the #HouseofRepresentatives for the first time in 40 years. #YourFuture",0.3818,GunControl
0,Democrat,BennieGThompson,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl
0,Democrat,BennieGThompson,RT @OfficialCBC: “I marvel at some of my colleagues who probably couldn’t hit anything with a gun but they want to stand up and defend peop…,0.1655,GunControl
0,Democrat,BennieGThompson,"RT @RepDavidEPrice: Americans are dreamers. And Dreamers are Americans. Instead of holding them hostage to your racist immigration agenda,…",-0.6124,Immigration
0,Democrat,JacksonLeeTX18,I was honored to kneel on the House Floor in solidarity with American Patriots protesting police brutality because… https://t.co/MnCkLufZPK,-0.2023,Incarceration
0,Democrat,JacksonLeeTX18,"Forced family separation is happening in many places.  Once separated, parents are sent to ICE detention centers &amp;… https://t.co/8cf8cOG2OS",-0.6705,Immigration
0,Democrat,JacksonLeeTX18,It's shameful to not prosecute those who shot &amp; killed #AltonSterling - his family sees pain in the shadow of his d… https://t.co/ALfz8fYJ1k,-0.8671,GunControl
0,Democrat,GerryConnolly,Join our student town hall on gun safety tomorrow at 7:00 PM at the Providence Community Center. More info below.… https://t.co/pVfRYKiCtr,0.3818,GunControl
0,Democrat,GerryConnolly,"Speaking to @MomsDemand Reston chapter this evening on steps we can take to reduce gun violence. I call it ""ABC."" R… https://t.co/4tK6s2Y7me",-0.7579,GunControl
0,Democrat,louiseslaughter,"(3/4) I’ve co-sponsored the Restricting First Use of Nuclear Weapons Act, which would enhance global stability and… https://t.co/uujYBMkMrA",-0.6705,GunControl
0,Democrat,RepAdamSmith,The practice of separating children from parents as a deterrent to seeking asylum is inhumane &amp; cruel. Seeking asyl… https://t.co/MfhH8C70xc,-0.5859,Immigration
0,Democrat,RepAdamSmith,@YourVeganHO @davidhogg111 Thank you for your message. I agree that we need to take action to address gun violence… https://t.co/9j7qpRVNfM,0.3818,GunControl
0,Democrat,RepAdamSmith,We need to do more at all levels of government to effectively combat pervasive gun violence in our communities. I a… https://t.co/9ORYbSX4Ee,-0.7184,GunControl
0,Democrat,RepMikeQuigley,"Getting a gun shouldn't be as easy as renting a bike—but in many cases, it is.
 
The Metro #Gun Share Program is a… https://t.co/STflrCo9Qj",-0.383,GunControl
0,Democrat,RepMikeQuigley,"In our letter, @RepJoseSerrano, @NitaLowey &amp; I explain that these programs provide individuals in detention with es… https://t.co/qruOo0ja2Q",-0.3612,Incarceration
0,Democrat,RepMikeQuigley,"Under the guise of a typical audit, DOJ is terminating the Legal Orientation Program (LOP) &amp; Immigration Court Help… https://t.co/XMSCLK95xj",0.128,Immigration
0,Democrat,RepJohnLarson,RT @AlessandraNBC: Hundreds of middle &amp; high school students in Hartford walk out of class to protest school &amp; gun violence https://t.co/S4…,-0.8176,GunControl
0,Democrat,RepJohnLarson,"Let's listen to President Reagan. We need real immigration reform that reflects our history, our values, and the on… https://t.co/dhElpuM0OS",0.4019,Immigration
0,Democrat,RepJohnLarson,"Horrified to hear the news of the school shooting in Florida. My heart goes out to all the students, faculty, staff… https://t.co/cZN5A6P0UO",-0.5423,GunControl
0,Democrat,JuliaBrownley,We're still on the House floor taking a stand on commonsense gun legislation. Sign our petition to demand action! https://t.co/1VWLXFzaWn,-0.4926,GunControl
0,Democrat,JuliaBrownley,We need commonsense gun legislation supported by a majority of the American people! #NoBillNoBreak,-0.1007,GunControl
0,Democrat,JuliaBrownley,Christine in Oak Park emailed: Do you support insurance companies covering birth control? #AskJulia #CA26,0.4019,Abortion
0,Democrat,RepJerryNadler,"Amazing to join 175,000 of my fellow New Yorkers and #MarchForOurLives for real gun control.  We in Congress must… https://t.co/MzKy0HT7JG",0.5574,GunControl
0,Democrat,USRepMikeDoyle,RT @RepYvetteClarke: Reminder: you revoked President Obama’s required gun checks for those with mental illnesses. https://t.co/KN0DmYI2V3,-0.6808,GunControl
0,Democrat,DorisMatsui,Students across America want and deserve a future free from fear of gun violence. I’m so inspired by their courage… https://t.co/U2cv5enl1j,-0.3832,GunControl
0,Democrat,DorisMatsui,My @EnergyCommerce colleagues &amp; I are calling for multiple hearings on gun violence in America. It’s been three wee… https://t.co/nhGoRbMxON,-0.7579,GunControl
0,Democrat,DorisMatsui,It shouldn’t take another 17 deaths for Congress to finally take action to prevent gun violence. I’m calling on… https://t.co/yb34aeYZ2Y,-0.7506,GunControl
0,Democrat,RepGutierrez,Sessions resumes immigrant legal advice program under pressure from Congress - CNNPolitics https://t.co/z9X302vMP9 https://t.co/DffQZldSzs,-0.1779,Immigration
0,Democrat,RepGutierrez,ICE has become Trump’s personal bullying squad - @mjgerson @washingtonpost https://t.co/6lX3FcjJSH #heretostay #twill #chicago #immigration,-0.5994,Immigration
0,Democrat,RepGutierrez,RT @thebeatdc: Congressman Juan Vargas (@RepJuanVargas) leads the CHC asking DHS about the detention and treatment of pregnant immigrants b…,-0.3612,Incarceration
0,Democrat,RepGutierrez,RT @DavidLeopold: Wow-Findings of DOJ commissioned report on #immigration Courts flatly contradict Sessions attempts to pressure judges at…,-0.5423,Immigration
0,Democrat,RepGutierrez,ICE accused of lying about immigration raids: Tri-Caucus Leaders Call for Hearings/Investigation: WTEN-TV… https://t.co/YLPJDCRk7P,-0.6808,Immigration
0,Democrat,RepGutierrez,RT @shobawadhia: @immcouncil Immigrant Achievement Awards honoring @RepGutierrez followed by our spring Board Meeting https://t.co/7zBoKAho…,0.743,Immigration
0,Democrat,RepGutierrez,RT @AILASoFlorida: @AILASoFlorida proud to honor @RepGutierrez for his support of the immigrant community.  #NDA18 @AILANational #AILAStand…,0.8402,Immigration
0,Democrat,RepGutierrez,Thank you American Immigration Council @immcouncil for the recognition and the warm welcome this evening. Together… https://t.co/Z111SXX4v9,0.7506,Immigration
0,Democrat,RepGutierrez,RT @HispanicCaucus: Deported US vet says he will fight for immigrant rights https://t.co/1Ecai1CkZb,-0.3818,Immigration
0,Democrat,RepGutierrez,Luis Gutierrez’s measure would ban the sale of assault rifles and limit handgun purchases to one every 30 days...… https://t.co/kmc7Q6dhlU,-0.8126,GunControl
0,Democrat,RepGutierrez,"25 Years Ago Today: 2 freshman congressmen from Chicago make gun control legislation a top priority, responding to… https://t.co/Ra6FXoLEHz",-0.1531,GunControl
0,Democrat,RepMaxineWaters,"Please read my statement on the horrible shooting at the high school in Parkland, FL https://t.co/0eAJetSEp6",-0.296,GunControl
0,Democrat,RepBrianHiggins,Joined @RepMikeQuigley @RepTomEmmer &amp; @RepErikPaulsen for some ice time with the @USAwarriors.  Thanks for going ea… https://t.co/XJdhHVfIq5,0.4404,Immigration
0,Democrat,RepBrianHiggins,Thanks for stopping by!  Look forward to working with you on federal issues that address gun violence. https://t.co/9boHszBYLr,-0.6696,GunControl
0,Democrat,RepBrianHiggins,Joining panel discussion on gun violence and school safety at @msmacademy #enoughisenough https://t.co/lApMOBVBaC,-0.5719,GunControl
0,Democrat,RepBrianHiggins,"Now underway in Western New York, a student-led Town Hall on gun violence and school safety. @weareSFA https://t.co/RS31o2ApIy",-0.5719,GunControl
0,Democrat,RepBrianHiggins,RT @eileenwbfo: Students searching for solutions to gun violence:  https://t.co/nWg4q2SkU5 @weareSFA @RepBrianHiggins,-0.7003,GunControl
0,Democrat,RepJoseSerrano,I have been actively denouncing @realDonaldTrump's Administrations decision to add a citizenship question to the… https://t.co/adtMsWXTmX,0.3182,Immigration
0,Democrat,RepJoseSerrano,"Including a citizenship question in the #2020Census is unnecessary, unsupported, &amp; a clear attack on communities al… https://t.co/d34fLn2k8U",-0.4939,Immigration
0,Democrat,RepJoseSerrano,"He told us he was the great deal maker. Well, with republican control of the White House, the senate and the House… https://t.co/wlOS6mcvlw",0.7351,GunControl
0,Democrat,RepJoseSerrano,"Republicans control the House, Senate, &amp; White House.  @HouseGOP @SenateGOP have refused to work with Democrats, an… https://t.co/gX8aZO4YH8",-0.296,GunControl
0,Democrat,RepJoseSerrano,Sad to hear about another #BronxFire this morning-thankful for the @FDNY's continuing efforts to control the fire &amp;… https://t.co/L276Yw38t3,-0.6705,GunControl
0,Democrat,RepJoseSerrano,#HR38 will allow dangerous people to carry guns nationwide w/o regard to local state laws. #NY's strong gun safety… https://t.co/VfKTQYaa9w,-0.0772,GunControl
0,Democrat,FrankPallone,We cannot allow states that allow the purchase of weapons of war to jeopardize the safety of NJ citizens. Congress… https://t.co/cYCZm5C4Pb,-0.7455,GunControl
0,Democrat,FrankPallone,"Remember that as Trump misleads &amp; deflects responsibility in his remarks, that we can take action to reduce gun vio… https://t.co/52V155KVrU",-0.34,GunControl
0,Democrat,FrankPallone,“About 75% of traceable guns recovered by authorities in New Jersey are purchased in states with weaker gun laws —… https://t.co/4LDix9BP0e,-0.6486,GunControl
0,Democrat,jahimes,4) He argued against smart gun laws like the ones we have in Connecticut. The ones that we know save lives.,0.5423,GunControl
0,Democrat,jahimes,That time you were super proud of your teenaged daughter for doing gun safety advocacy on national TV. @AliVelshi… https://t.co/w6eSGOt3ZV,0.8126,GunControl
0,Democrat,jahimes,RT @FCNL: Thanks again @jahimes for giving us words of encouragement as we work today and moving forward for citizenship for #Dreamers.…,0.7964,Immigration
0,Democrat,jahimes,Very proud of the many students in CD4 that showed their passion for progress on gun safety yesterday.… https://t.co/ef16BCRL1Z,0.8622,GunControl
0,Democrat,jahimes,"RT @RepJoeCourtney: I met with several brave students from #Parkland, FL who survived the horrific shooting at Marjory Stoneman Douglas HS…",0.3182,GunControl
0,Democrat,BradSherman,"Today, I joined @davidcicilline and other House colleagues in introducing the Assault Weapons Ban of 2018. Weapons… https://t.co/eyIbZkEExb",-0.8834,GunControl
0,Democrat,BradSherman,I have been working to prevent gun violence for twenty years. This has to stop. See my statement. https://t.co/V4X5sm7LkC,-0.8225,GunControl
0,Democrat,BradSherman,Over 90% of gun owners support expanding background checks. Time for responsible gun owners to #OutShoutTheGunLobby and demand action.,-0.0772,GunControl
0,Democrat,RepAdamSchiff,The School Resource Officer in Parkland who stood outside while a mass shooting took place was suspended and resign… https://t.co/0fPCaGOFzo,-0.4767,GunControl
0,Democrat,RepAdamSchiff,"With the failure to pass an immigration bill in the Senate today, and time running out before the President starts… https://t.co/JGkLhrl2fc",-0.5106,Immigration
0,Democrat,RepAdamSchiff,I’m horrified and heartbroken to hear of yet another school shooting - this one close to home at Sal Castro Middle… https://t.co/ndZkSLi1wp,-0.8316,GunControl
0,Democrat,RepAdamSchiff,.@POTUS is threatening to deport the Dreamers if he doesn’t get $18 billion in taxpayer money for his wall. I’m no… https://t.co/Rg9fkns1Cr,-0.5267,Immigration
0,Democrat,repjohnlewis,"Working and middle class families, the sick, the elderly, and generations yet unborn will bear the burden of this reckless act.",-0.836,Abortion
0,Democrat,repjohnlewis,How can you attack immigrant children and DREAMers in a way that is just plain mean and heartless?,-0.743,Immigration
0,Democrat,repjohnlewis,We have a moral obligation to do all that we can to end gun violence in America. https://t.co/aYOTLMxuLW,-0.7579,GunControl
0,Democrat,repjohnlewis,We were elected to lead. Have courage. Have the raw courage to make a down-payment on ending gun violence in America. We cannot wait.,-0.0258,GunControl
0,Democrat,repjohnlewis,We cannot allow a few powerful companies control what you see and do on the Internet.,-0.4585,GunControl
0,Democrat,repjohnlewis,People immigrate to America because they are inspired by our commitment to justice and democracy.,0.8481,Immigration
0,Democrat,RepRaulGrijalva,The Trump administration’s proposed ‘public charge’ rule is a dangerous attack on immigrant families. I’m proud to… https://t.co/Ac9m8pD8HT,-0.4767,Immigration
0,Democrat,RepRaulGrijalva,Trump's nefarious immigration plans don't solely target undocumented immigrants--but legal ones as well. By determi… https://t.co/REVDZ4patW,0.3818,Immigration
0,Democrat,RepRaulGrijalva,#ICYMI: My office held a citizenship fair in Tucson this weekend to help legal permanent residents take that final… https://t.co/LJqY2YnB1l,0.6705,Immigration
0,Democrat,RepRaulGrijalva,Thank you to all of our amazing volunteers at today's citizenship fair! #AZ03 https://t.co/yi8xtMnHJV,0.8356,Immigration
0,Democrat,RepDianaDeGette,The Trump administration's move to add a citizenship question to the #2020Census is a shameless attempt to deprive… https://t.co/lssvgSqEIe,-0.34,Immigration
0,Democrat,RepDianaDeGette,"One month after #Parkland, I'm standing in solidarity with students in Colorado and across America protesting… https://t.co/Wccx1b2rMi",0.296,Incarceration
0,Democrat,repsandylevin,"Today, I discussed gun violence prevention w/students from Royal Oak High School &amp; Lincoln High School. For them, t… https://t.co/lKF7kPCe8D",-0.7579,GunControl
0,Democrat,repsandylevin,Had a great meeting today with students from Macomb and Oakland Counties to discuss gun violence and school safety. https://t.co/wEYnXeGGQh,0.1027,GunControl
0,Democrat,repsandylevin,We have had far too many moments of silence.  We now need a moment of action on gun violence. #StudentsDemandAction,-0.7579,GunControl
0,Democrat,RepSpeier,Standing in solidarity with #MECFS patients on their Day of Awareness. An estimated 1-2.5 million Americans suffer… https://t.co/ZSmQZllIGL,0.296,Incarceration
0,Democrat,RepSpeier,This is what shelter in place looks like during a school shooting - CNN https://t.co/eTHQk6um1d,0.3612,GunControl
0,Democrat,RepSpeier,"AR-15 guns &amp; similar semiautomatic rifles are weapons of war, not self-defense. But don’t take my word for it. Dr.… https://t.co/uFNuVtuXOP",-0.7783,GunControl
0,Democrat,RepHankJohnson,Young people finding their voices today on Capitol Hill on gun reform &amp; gun control. #NationalWalkoutDay… https://t.co/ZSaVTExd9e,-0.5859,GunControl
0,Democrat,RepHankJohnson,I got an F from the NRA: Direct NRA contributions: $0; Contributions by all gun rights groups: $0; NRA independent… https://t.co/IXjiCXCtVS,-0.34,GunControl
0,Democrat,RepHankJohnson,"RT @MichelleObama: I’m in total awe of the extraordinary students in Florida. Like every movement for progress in our history, gun reform w…",0.4404,GunControl
0,Democrat,janschakowsky,"Since #Columbine 19 years ago, 208,000 students have experienced gun violence. That’s 208,000 too many. We need to… https://t.co/WPNvLuPaaI",-0.7579,GunControl
0,Democrat,janschakowsky,"Congratulations to my dear friend @SenDuckworth on the historic birth of her second child, Maile Pearl! https://t.co/EE2LdKO3UO",0.8748,Abortion
0,Democrat,janschakowsky,"I stand in solidarity with everyone marching today. I am awed by the activism of the students, and I have had the c… https://t.co/fFVVQfeXyQ",0.296,Incarceration
0,Democrat,EleanorNorton,"Today at our oversight hearing, I exposed the Trump administration's decision to add a citizenship question to the… https://t.co/TeWPqpnznI",-0.0772,Immigration
0,Democrat,EleanorNorton,"Thank you, @MonteFrankCT and #Team26 for fighting for stronger gun safety laws and standing with DC to protect our… https://t.co/ZHspP58CcC",0.6808,GunControl
0,Democrat,EleanorNorton,"Thank you, @TulsiGabbard for cosponsoring our #DCStatehood bill for equal citizenship for DC residents, making for… https://t.co/KDF97hpzci",0.3612,Immigration
0,Democrat,EleanorNorton,"Another tragedy with this weekend's shooting in TN. Yet, @marcorubio &amp; @RepTomGarrett still want to eliminate DC’s… https://t.co/JOQtanzuWs",-0.6249,GunControl
0,Democrat,EleanorNorton,".@marcorubio doesn’t think DC should be able to enact local gun laws, falsely labeling DC a “federal jurisdiction”… https://t.co/SApj8owh1C",-0.34,GunControl
0,Democrat,EleanorNorton,"Freshman @RepTomGarrett has introduced only 14 bills. One would wipe out DC's gun laws, including its bans on guns… https://t.co/BH1Z1B3sGg",-0.34,GunControl
0,Democrat,EleanorNorton,"RT @MayorBowser: We can have the 2nd Amendment AND have can common sense gun laws. And @marcorubio, keep your #HandsOffDC values. #NoMarcoN…",0.0772,GunControl
0,Democrat,EleanorNorton,DC residents are marching to tell @marcorubio and @RepTomGarrett to keep their #HandsOffDC gun laws!… https://t.co/pdiKwqeduM,-0.4003,GunControl
0,Democrat,EleanorNorton,"Exposed by #Parkland—@marcorubio’s pending bill to wipe out DC’s gun safety laws, including its assault weapons ban… https://t.co/kWOa0JNMhz",-0.765,GunControl
0,Democrat,RepGregoryMeeks,I fully back @AGSchneiderman 's lawsuit against Trump's attack on New York's immigrant communities. https://t.co/hTZAJts40r,-0.6124,Immigration
0,Democrat,RepGregoryMeeks,Compare the difficulty of buying a gun in the US vs. other developed countries. You'll then understand why so many… https://t.co/FBvEDDLbvt,-0.5859,GunControl
0,Democrat,RepGregoryMeeks,"⚡️ “National Gun Violence #Walkout”

https://t.co/bORJd3WFGx",-0.7579,GunControl
0,Democrat,RepGwenMoore,"I stand w/ @PPFA &amp; @dawnlaguens in the fight against archaic @GOP efforts to control our bodies, deny us our rights… https://t.co/nmM6d2i85r",-0.6124,GunControl
0,Democrat,RepGwenMoore,"Last week, I joined @keithellison &amp; @RepCicilline appealing to Trump to extend DED, a temporary immigration program… https://t.co/0s7yFyuBAK",0.1779,Immigration
0,Democrat,RepGwenMoore,"It's been 33 days since #ParklandShooting &amp; @GOP leadership has yet to act on gun control.

Only 6 days after Great… https://t.co/sxJlVsPZhR",-0.34,GunControl
0,Democrat,RepGwenMoore,I stand behind these young Wisconsinites in solidarity of spirit. Know that I hear you &amp; know that I won't stop fig… https://t.co/V2qGQLphbl,0.5842,Incarceration
0,Democrat,RepGwenMoore,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl
0,Democrat,repjimcooper,RT @ma_anastasi: Vigil for Waffle House shooting victims: 'We are Antioch. We're strong.' https://t.co/o54T4okQf8 via @tennessean,-0.3182,GunControl
0,Democrat,repjimcooper,That starts with restricting widespread civilian access to military-grade assault weapons.,-0.8519,GunControl
0,Democrat,repjimcooper,"Eleven sitting Republican senators voted for the 2013 immigration deal, which included the DREAM Act. I hope these… https://t.co/UrfBfvnso1",0.6841,Immigration
0,Democrat,WhipHoyer,.@OfficialCBC: I’ve supported robust funding for the Community Oriented Policing Services (COPS) program because it… https://t.co/xAmRYEsD23,0.5719,Incarceration
0,Democrat,WhipHoyer,Thank you @OfficialCBC for hosting a Twitter Town Hall tomorrow on community policing &amp; police accountability. This… https://t.co/gRjgRJhPnR,0.3612,Incarceration
0,Democrat,WhipHoyer,#FarmBill introduced by @HouseGOP doubles-down on their assault against families &amp; children on the edge of hunger.… https://t.co/laDGlBJ12x,-0.5859,GunControl
0,Democrat,cbrangel,"Pains me to hear about tragic shooting of Jovan Wilson, grandson of my friend, Rep. Danny Davis. #GUNviolence must stop.",-0.5859,GunControl
0,Democrat,cbrangel,Young black men are 21x likely to get shot dead by police than young white men #STOPtheKILLING… https://t.co/FZAP5tFRqx,-0.6486,GunControl
0,Democrat,RepPerlmutter,We can help prevent future gun violence tragedies by determining those who pose a danger to themselves or others &amp;… https://t.co/vW6IwlR9qT,-0.875,GunControl
0,Democrat,RepPerlmutter,We must ensure an accurate #2020Census. Adding an immigration question will only suppress participation &amp; result in… https://t.co/xZqJwmlAv0,0.3818,Immigration
0,Democrat,RepPerlmutter,"FACT: In 2015, murders committed with a gun accounted for 73% of the nearly 18,000 murders in America. #EndGunViolence",-0.8519,GunControl
0,Democrat,RepPerlmutter,"Former ICE spokesman: ""I’ve never been in a situation when I’ve been asked to ignore the facts because it was more… https://t.co/hLpdDx7wUx",-0.3612,Immigration
0,Democrat,RepSteveIsrael,Powerful ad by NY Congressional candidate  @PatRyanNY19 on sensible gun safety laws. Must watch. https://t.co/pnxdyz0ws3,0.4939,GunControl
0,Democrat,RepSteveIsrael,One treat in the #BigGuns booktour is meeting former colleagues like @SupJaniceHahn &amp; @RepAdamSchiff. https://t.co/XCQQsJxcWm,0.6369,GunControl
0,Democrat,RepSteveIsrael,Thrilled that @PaulReiser hosted a #BigGuns book party in his home. And who knew that he decorated like this... https://t.co/uATCIxODKZ,0.7964,GunControl
0,Democrat,RepSteveIsrael,Great event on Saturday at @vromans. Thanks to all who attended! #bigguns https://t.co/U5qMYNgLVX,0.807,GunControl
0,Democrat,RepSteveIsrael,RT @Salon: LIVE: How former congressman @RepSteveIsrael is fighting the gun lobby #SalonTalks https://t.co/PusP81kw7n,-0.5859,GunControl
0,Democrat,RepSteveIsrael,Did you miss me on @1a? Tune in here: https://t.co/RaBnOglKun #BigGuns #RepSteveIsrael #BigGuns https://t.co/jAWzNouPlz,-0.1531,GunControl
0,Democrat,RepSteveIsrael,Great review of #BigGuns in @PittsburghPG. https://t.co/oCfcrrQEXN,0.6249,GunControl
0,Democrat,RepSteveIsrael,Amazing crowd tonight @BookRevueLI for #BigGuns https://t.co/f9V4YRaGkE,0.5859,GunControl
0,Democrat,RepSteveIsrael,"RT @craignewmark: Hey, I seriously recommend “Big Guns”, sharp satire of the gun lobby via @repsteveisrael. I got mine at Amazon.",0.0516,GunControl
0,Democrat,RepSteveIsrael,Read my @NYDailyNews op-ed on a week to mourn the gun lobby grip. #gunsense #GunReform  https://t.co/NM6NOwMCLR,-0.6249,GunControl
0,Democrat,RepSteveIsrael,"Taking #Midterms2018, gun lobby, satire &amp; Big Guns on @Morning_Joe on @MSNBC this morning.  https://t.co/JPHss1B5jP",-0.3182,GunControl
0,Democrat,RepSteveIsrael,Must Read: This Gun Maker Wanted Safe Guns   via @NYTOpinion https://t.co/nTPpIV9hRT,0.128,GunControl
0,Democrat,RepSteveIsrael,.@KenBurns agrees that something has got to change. #BigGuns #PoliticalSatire #Satire #EnoughIsEnough https://t.co/CzoQyDz9aH,0.2023,GunControl
0,Democrat,RepSteveIsrael,What does The Gun Reform Battle Plan look like? Read about it here. https://t.co/Dhci0u78QQ #gunreform… https://t.co/WULzS3bOsI,-0.3612,GunControl
0,Democrat,RepSteveIsrael,RT @SimonBooks: Pre-order your copy of @RepSteveIsrael's #BigGuns by April 16th and receive a FREE bookplate signed by the author. Learn mo…,0.6166,GunControl
0,Democrat,repbenraylujan,"Congratulations to @SenDuckworth on the birth of her daughter, Maile! She just became the first sitting Senator to… https://t.co/A1T12LOQbH",0.636,Abortion
0,Democrat,repbenraylujan,It is vital that Congress take steps on commonsense approaches to ending gun violence. #NeverAgain,-0.6486,GunControl
0,Democrat,repbenraylujan,Horrific reports of the school shooting in Florida. My heart goes out to the victims of this senseless violence and their families.,-0.8957,GunControl
0,Democrat,repbenraylujan,My heart breaks for the victims &amp; families of the tragic shooting at Aztec HS today. While details are still coming… https://t.co/EIX2vEgc8w,-0.6486,GunControl
0,Democrat,JimLangevin,"Gun violence remains an epidemic in this country, and we should not be weakening laws governing the transfer of mac… https://t.co/agtUPqtfKv",-0.6745,GunControl
0,Democrat,RepSires,I am concerned by reports of NJ Transit’s delay in installing railroad safety technology. Positive Train Control te… https://t.co/2anDyaHfPU,0.6249,GunControl
0,Democrat,RepSires,"A foolish, politically-motivated citizenship question on the census could actually risk billions in federal funding… https://t.co/FWDXrmh8ow",-0.4939,Immigration
0,Democrat,RepSires,We have been too silent for too long about the gun epidemic gripping our country. The young people leading… https://t.co/m36IwtzWDh,-0.34,GunControl
0,Democrat,RepMikeHonda,"RT @TIME: Rep. Mike Honda, who lived through Japanese internment camp, condemns talk of immigrant registry https://t.co/wmWQ7sAtJj",-0.5106,Immigration
0,Democrat,RepMikeHonda,RT @RepLoisCapps: A gun in the house makes domestic violence situations 5x more deadly. Abusers should not have access to firearms — it's t…,-0.8854,GunControl
0,Democrat,RepMikeHonda,"@resp_solutions I'm only doing my job. Now, we need a vote on my bill to end the NRA-backed ban on CDC gun violence research. #DemandAVote",-0.8779,GunControl
0,Democrat,RepMikeHonda,American people want Congress to #DoYourJob. End gun violence in our community. Give us a vote!   #CloseTheLoophole #GunVote #DisarmHate,-0.7574,GunControl
